[     300ms] [WARNING] [BACKEND_API_RESPONSE] {status: null, ok: false, bodyCount: null, bodyCountPath: null, durationMs: 2682} @ http://localhost:5173/src/lib/api/backendClient.ts?t=1782499321627:208
[ 1090944ms] [LOG] [BACKEND_API_CALL] {url: /api/cockpit/templates/list?limit=800&includeInactive=true, path: /api/cockpit/templates/list?limit=800&includeInactive=true, method: GET} @ http://localhost:5173/src/lib/api/backendClient.ts?t=1782499321627:190
[ 1090947ms] [LOG] [DATA_LAYER_QUERY_START] {name: /api/cockpit/queue/page?page=0&pageSize=25&status=all&dateBasis=created_at, startedAt: 1090938.9000000004, transport: backend, url: /api/cockpit/queue/page?page=0&pageSize=25&status=all&dateBasis=created_at, method: GET} @ http://localhost:5173/src/lib/data/dashboardDataLayer.ts:14
[ 1090950ms] [LOG] [BACKEND_API_CALL] {url: /api/cockpit/queue/page?page=0&pageSize=25&status=all&dateBasis=created_at, path: /api/cockpit/queue/page?page=0&pageSize=25&status=all&dateBasis=created_at, method: GET} @ http://localhost:5173/src/lib/api/backendClient.ts?t=1782499321627:190
[ 1108312ms] [LOG] [BACKEND_API_RESPONSE] {status: 200, ok: true, bodyCount: null, bodyCountPath: null, durationMs: 19311} @ http://localhost:5173/src/lib/api/backendClient.ts?t=1782499321627:245
[ 1108316ms] [LOG] [DATA_LAYER_QUERY_DONE] {name: /api/cockpit/queue/processor-health, durationMs: 19316, transport: backend, status: 200, ok: true} @ http://localhost:5173/src/lib/data/dashboardDataLayer.ts:22
[ 1108977ms] [LOG] [BACKEND_API_RESPONSE] {status: 200, ok: true, bodyCount: 500, bodyCountPath: total, durationMs: 18033} @ http://localhost:5173/src/lib/api/backendClient.ts?t=1782499321627:245
[ 1108977ms] [LOG] [DATA_LAYER_QUERY_DONE] {name: /api/cockpit/templates/list?limit=800&includeInactive=true, durationMs: 18034, transport: backend, status: 200, ok: true} @ http://localhost:5173/src/lib/data/dashboardDataLayer.ts:22
[ 1110580ms] [LOG] [BACKEND_API_RESPONSE] {status: 200, ok: true, bodyCount: 25, bodyCountPath: items, durationMs: 19632} @ http://localhost:5173/src/lib/api/backendClient.ts?t=1782499321627:245
[ 1110584ms] [LOG] [DATA_LAYER_QUERY_DONE] {name: /api/cockpit/queue/page?page=0&pageSize=25&status=all&dateBasis=created_at, durationMs: 19636, transport: backend, status: 200, ok: true} @ http://localhost:5173/src/lib/data/dashboardDataLayer.ts:22
[ 1110717ms] [ERROR] Failed to load resource: the server responded with a status of 400 () @ https://lcppdrmrdfblstpcbgpf.supabase.co/rest/v1/textgrid_numbers?select=number%2Cphone_number%2Cmarket%2Csender_market%2Cstatus%2Cstate%2Cpaused%2Cis_paused%2Cactive%2Cis_active:0
[ 1118939ms] [LOG] [DATA_LAYER_QUERY_START] {name: /api/cockpit/queue/processor-health, startedAt: 1118930.9000000004, transport: backend, url: /api/cockpit/queue/processor-health, method: GET} @ http://localhost:5173/src/lib/data/dashboardDataLayer.ts:14
[ 1118940ms] [LOG] [BACKEND_API_CALL] {url: /api/cockpit/queue/processor-health, path: /api/cockpit/queue/processor-health, method: GET} @ http://localhost:5173/src/lib/api/backendClient.ts?t=1782499321627:190
[ 1120232ms] [LOG] [BACKEND_API_RESPONSE] {status: 200, ok: true, bodyCount: null, bodyCountPath: null, durationMs: 1292} @ http://localhost:5173/src/lib/api/backendClient.ts?t=1782499321627:245
[ 1120232ms] [LOG] [DATA_LAYER_QUERY_DONE] {name: /api/cockpit/queue/processor-health, durationMs: 1293, transport: backend, status: 200, ok: true} @ http://localhost:5173/src/lib/data/dashboardDataLayer.ts:22
[ 1135942ms] [LOG] [DATA_LAYER_QUERY_START] {name: /api/cockpit/queue/page?page=0&pageSize=25&status=all&dateBasis=created_at, startedAt: 1135933.1000000006, transport: backend, url: /api/cockpit/queue/page?page=0&pageSize=25&status=all&dateBasis=created_at, method: GET} @ http://localhost:5173/src/lib/data/dashboardDataLayer.ts:14
[ 1135943ms] [LOG] [BACKEND_API_CALL] {url: /api/cockpit/queue/page?page=0&pageSize=25&status=all&dateBasis=created_at, path: /api/cockpit/queue/page?page=0&pageSize=25&status=all&dateBasis=created_at, method: GET} @ http://localhost:5173/src/lib/api/backendClient.ts?t=1782499321627:190
[ 1137589ms] [LOG] [BACKEND_API_RESPONSE] {status: 200, ok: true, bodyCount: 25, bodyCountPath: items, durationMs: 1647} @ http://localhost:5173/src/lib/api/backendClient.ts?t=1782499321627:245
[ 1137589ms] [LOG] [DATA_LAYER_QUERY_DONE] {name: /api/cockpit/queue/page?page=0&pageSize=25&status=all&dateBasis=created_at, durationMs: 1647, transport: backend, status: 200, ok: true} @ http://localhost:5173/src/lib/data/dashboardDataLayer.ts:22
[ 1137703ms] [ERROR] Failed to load resource: the server responded with a status of 400 () @ https://lcppdrmrdfblstpcbgpf.supabase.co/rest/v1/textgrid_numbers?select=number%2Cphone_number%2Cmarket%2Csender_market%2Cstatus%2Cstate%2Cpaused%2Cis_paused%2Cactive%2Cis_active:0
[ 1148940ms] [LOG] [DATA_LAYER_QUERY_START] {name: /api/cockpit/queue/processor-health, startedAt: 1148931.3000000007, transport: backend, url: /api/cockpit/queue/processor-health, method: GET} @ http://localhost:5173/src/lib/data/dashboardDataLayer.ts:14
[ 1148941ms] [LOG] [BACKEND_API_CALL] {url: /api/cockpit/queue/processor-health, path: /api/cockpit/queue/processor-health, method: GET} @ http://localhost:5173/src/lib/api/backendClient.ts?t=1782499321627:190
[ 1150771ms] [LOG] [BACKEND_API_RESPONSE] {status: 200, ok: true, bodyCount: null, bodyCountPath: null, durationMs: 1832} @ http://localhost:5173/src/lib/api/backendClient.ts?t=1782499321627:245
[ 1150772ms] [LOG] [DATA_LAYER_QUERY_DONE] {name: /api/cockpit/queue/processor-health, durationMs: 1832, transport: backend, status: 200, ok: true} @ http://localhost:5173/src/lib/data/dashboardDataLayer.ts:22
[ 1167230ms] [LOG] [dashboard boot] live inbox fetch started {options: Object, filterKey: all_messages, timeoutMode: manual_bucket_switch, timeoutMs: 8000} @ http://localhost:5173/src/modules/inbox/inbox.adapter.ts?t=1782501206375:240
[ 1167235ms] [LOG] [VIEW_MODEL_LOAD_START] {viewModel: inbox_threads_view, startedAt: 1167224.4000000004, view: all_messages, filter: all, limit: 100} @ http://localhost:5173/src/lib/data/dashboardDataLayer.ts:26
[ 1167237ms] [LOG] [INBOX_API_REQUEST] {url: /api/cockpit/inbox/live?filter=all&direction=all&c…limit=100&map=0&timeout_mode=manual_bucket_switch, filter: all, timeoutMode: manual_bucket_switch, refreshReason: null} @ http://localhost:5173/src/lib/data/inboxData.ts?t=1782499321627:1423
[ 1167238ms] [LOG] [DATA_LAYER_QUERY_START] {name: /api/cockpit/inbox/live?filter=all&direction=all&c…limit=100&map=0&timeout_mode=manual_bucket_switch, startedAt: 1167229.7000000002, transport: backend, url: /api/cockpit/inbox/live?filter=all&direction=all&c…limit=100&map=0&timeout_mode=manual_bucket_switch, method: GET} @ http://localhost:5173/src/lib/data/dashboardDataLayer.ts:14
[ 1167239ms] [LOG] [BACKEND_API_CALL] {url: /api/cockpit/inbox/live?filter=all&direction=all&c…limit=100&map=0&timeout_mode=manual_bucket_switch, path: /api/cockpit/inbox/live?filter=all&direction=all&c…limit=100&map=0&timeout_mode=manual_bucket_switch, method: GET} @ http://localhost:5173/src/lib/api/backendClient.ts?t=1782499321627:190
[ 1175239ms] [WARNING] [BACKEND_API_RESPONSE] {status: null, ok: false, bodyCount: null, bodyCountPath: null, durationMs: 8001} @ http://localhost:5173/src/lib/api/backendClient.ts?t=1782499321627:208
[ 1175240ms] [LOG] [DATA_LAYER_QUERY_DONE] {name: /api/cockpit/inbox/live?filter=all&direction=all&c…limit=100&map=0&timeout_mode=manual_bucket_switch, durationMs: 8001, transport: backend, status: null, ok: false} @ http://localhost:5173/src/lib/data/dashboardDataLayer.ts:22
[ 1175241ms] [LOG] [INBOX_API_RESPONSE] {url: /api/cockpit/inbox/live?filter=all&direction=all&c…limit=100&map=0&timeout_mode=manual_bucket_switch, status: 502, ok: false, responseBodyCount: 0, responseBodyPath: null} @ http://localhost:5173/src/lib/data/inboxData.ts?t=1782499321627:1433
[ 1175244ms] [WARNING] [VIEW_MODEL_LOAD_DONE] {name: inbox_threads_view, durationMs: 8011, viewModel: inbox_threads_view, ok: false, error: Live inbox API failed (502): Network error calling…l_bucket_switch: signal is aborted without reason} @ http://localhost:5173/src/lib/data/dashboardDataLayer.ts:40
[ 1175246ms] [WARNING] [INBOX_TIMEOUT_HIT] {filterKey: all_messages, timeoutMode: manual_bucket_switch, timeoutMs: 8000, liveFetchError: Live Inbox request timed out after 8000ms (manual_bucket_switch)} @ http://localhost:5173/src/modules/inbox/inbox.adapter.ts?t=1782501206375:326
[ 1175247ms] [ERROR] [NEXUS] Inbox live load failed. {filterKey: all_messages, error: Error: Live Inbox request timed out after 8000ms (manual_bucket_switch)
    at withTimeout (http://…} @ http://localhost:5173/src/modules/inbox/inbox.adapter.ts?t=1782501206375:334
[ 1175250ms] [WARNING] [INBOX_DEGRADED_ROWS_COMMITTED] {bucketKey: all_messages, rowCount: 25, dataMode: fallback_error, liveFetchError: Live Inbox request timed out after 8000ms (manual_bucket_switch)} @ http://localhost:5173/src/modules/inbox/inbox.adapter.ts?t=1782501206375:846
[ 1175256ms] [LOG] [INBOX_COUNTS_APPROXIMATE_APPLIED] {bucketKey: all_messages, counts_source: visible_rows_approximate, count_preserved_reason: fallback_thread_source_visible_rows_approximate} @ http://localhost:5173/src/modules/inbox/inbox.adapter.ts?t=1782501206375:918
[ 1175257ms] [LOG] [useInboxData] refresh complete {bucketKey: all_messages, rowCount: 25, totalCount: 25, dataMode: fallback_error} @ http://localhost:5173/src/modules/inbox/inbox.adapter.ts?t=1782501206375:978
[ 1175472ms] [LOG] [DATA_LAYER_QUERY_START] {name: /api/cockpit/properties/24554327/subject?thread_key=%2B19012812981, startedAt: 1175463, transport: backend, url: /api/cockpit/properties/24554327/subject?thread_key=%2B19012812981, method: GET} @ http://localhost:5173/src/lib/data/dashboardDataLayer.ts:14
[ 1175473ms] [LOG] [BACKEND_API_CALL] {url: /api/cockpit/properties/24554327/subject?thread_key=%2B19012812981, path: /api/cockpit/properties/24554327/subject?thread_key=%2B19012812981, method: GET} @ http://localhost:5173/src/lib/api/backendClient.ts?t=1782499321627:190
[ 1175485ms] [LOG] [DATA_LAYER_QUERY_START] {name: /api/cockpit/properties/24554327/comp-intelligence?radius=1&monthsBack=12&thread_key=%2B19012812981, startedAt: 1175476.1000000006, transport: backend, url: /api/cockpit/properties/24554327/comp-intelligence?radius=1&monthsBack=12&thread_key=%2B19012812981, method: GET} @ http://localhost:5173/src/lib/data/dashboardDataLayer.ts:14
[ 1175486ms] [LOG] [BACKEND_API_CALL] {url: /api/cockpit/properties/24554327/comp-intelligence?radius=1&monthsBack=12&thread_key=%2B19012812981, path: /api/cockpit/properties/24554327/comp-intelligence?radius=1&monthsBack=12&thread_key=%2B19012812981, method: GET} @ http://localhost:5173/src/lib/api/backendClient.ts?t=1782499321627:190
[ 1178941ms] [LOG] [DATA_LAYER_QUERY_START] {name: /api/cockpit/queue/processor-health, startedAt: 1178932.6000000006, transport: backend, url: /api/cockpit/queue/processor-health, method: GET} @ http://localhost:5173/src/lib/data/dashboardDataLayer.ts:14
[ 1178941ms] [LOG] [BACKEND_API_CALL] {url: /api/cockpit/queue/processor-health, path: /api/cockpit/queue/processor-health, method: GET} @ http://localhost:5173/src/lib/api/backendClient.ts?t=1782499321627:190
[ 1179470ms] [LOG] [DATA_LAYER_QUERY_START] {name: /api/cockpit/queue/control, startedAt: 1179461.8000000007, transport: backend, url: /api/cockpit/queue/control, method: GET} @ http://localhost:5173/src/lib/data/dashboardDataLayer.ts:14
[ 1179471ms] [LOG] [BACKEND_API_CALL] {url: /api/cockpit/queue/control, path: /api/cockpit/queue/control, method: GET} @ http://localhost:5173/src/lib/api/backendClient.ts?t=1782499321627:190
[ 1180944ms] [LOG] [DATA_LAYER_QUERY_START] {name: /api/cockpit/templates/list?limit=800&includeInactive=true, startedAt: 1180935.9000000004, transport: backend, url: /api/cockpit/templates/list?limit=800&includeInactive=true, method: GET} @ http://localhost:5173/src/lib/data/dashboardDataLayer.ts:14
[ 1180945ms] [LOG] [BACKEND_API_CALL] {url: /api/cockpit/templates/list?limit=800&includeInactive=true, path: /api/cockpit/templates/list?limit=800&includeInactive=true, method: GET} @ http://localhost:5173/src/lib/api/backendClient.ts?t=1782499321627:190
[ 1180947ms] [LOG] [DATA_LAYER_QUERY_START] {name: /api/cockpit/queue/page?page=0&pageSize=25&status=all&dateBasis=created_at, startedAt: 1180938.7000000002, transport: backend, url: /api/cockpit/queue/page?page=0&pageSize=25&status=all&dateBasis=created_at, method: GET} @ http://localhost:5173/src/lib/data/dashboardDataLayer.ts:14
[ 1180948ms] [LOG] [BACKEND_API_CALL] {url: /api/cockpit/queue/page?page=0&pageSize=25&status=all&dateBasis=created_at, path: /api/cockpit/queue/page?page=0&pageSize=25&status=all&dateBasis=created_at, method: GET} @ http://localhost:5173/src/lib/api/backendClient.ts?t=1782499321627:190
[ 1208943ms] [WARNING] [BACKEND_API_RESPONSE] {status: null, ok: false, bodyCount: null, bodyCountPath: null, durationMs: 30002} @ http://localhost:5173/src/lib/api/backendClient.ts?t=1782499321627:208
[ 1208944ms] [LOG] [DATA_LAYER_QUERY_DONE] {name: /api/cockpit/queue/processor-health, durationMs: 30003, transport: backend, status: null, ok: false} @ http://localhost:5173/src/lib/data/dashboardDataLayer.ts:22
[ 1208947ms] [LOG] [DATA_LAYER_QUERY_START] {name: /api/cockpit/queue/processor-health, startedAt: 1208937.9000000004, transport: backend, url: /api/cockpit/queue/processor-health, method: GET} @ http://localhost:5173/src/lib/data/dashboardDataLayer.ts:14
[ 1208947ms] [LOG] [BACKEND_API_CALL] {url: /api/cockpit/queue/processor-health, path: /api/cockpit/queue/processor-health, method: GET} @ http://localhost:5173/src/lib/api/backendClient.ts?t=1782499321627:190
[ 1211525ms] [LOG] [BACKEND_API_RESPONSE] {status: 200, ok: true, bodyCount: 500, bodyCountPath: total, durationMs: 30580} @ http://localhost:5173/src/lib/api/backendClient.ts?t=1782499321627:245
[ 1211525ms] [LOG] [DATA_LAYER_QUERY_DONE] {name: /api/cockpit/templates/list?limit=800&includeInactive=true, durationMs: 30581, transport: backend, status: 200, ok: true} @ http://localhost:5173/src/lib/data/dashboardDataLayer.ts:22
[ 1212372ms] [LOG] [BACKEND_API_RESPONSE] {status: 200, ok: true, bodyCount: 25, bodyCountPath: items, durationMs: 31425} @ http://localhost:5173/src/lib/api/backendClient.ts?t=1782499321627:245
[ 1212374ms] [LOG] [DATA_LAYER_QUERY_DONE] {name: /api/cockpit/queue/page?page=0&pageSize=25&status=all&dateBasis=created_at, durationMs: 31427, transport: backend, status: 200, ok: true} @ http://localhost:5173/src/lib/data/dashboardDataLayer.ts:22
[ 1213202ms] [ERROR] Failed to load resource: the server responded with a status of 400 () @ https://lcppdrmrdfblstpcbgpf.supabase.co/rest/v1/textgrid_numbers?select=number%2Cphone_number%2Cmarket%2Csender_market%2Cstatus%2Cstate%2Cpaused%2Cis_paused%2Cactive%2Cis_active:0
[ 1215731ms] [LOG] [BACKEND_API_RESPONSE] {status: 200, ok: true, bodyCount: null, bodyCountPath: null, durationMs: 36261} @ http://localhost:5173/src/lib/api/backendClient.ts?t=1782499321627:245
[ 1215732ms] [LOG] [DATA_LAYER_QUERY_DONE] {name: /api/cockpit/queue/control, durationMs: 36261, transport: backend, status: 200, ok: true} @ http://localhost:5173/src/lib/data/dashboardDataLayer.ts:22
[ 1216123ms] [LOG] [BACKEND_API_RESPONSE] {status: 200, ok: true, bodyCount: null, bodyCountPath: null, durationMs: 40652} @ http://localhost:5173/src/lib/api/backendClient.ts?t=1782499321627:245
[ 1216124ms] [LOG] [DATA_LAYER_QUERY_DONE] {name: /api/cockpit/properties/24554327/subject?thread_key=%2B19012812981, durationMs: 40652, transport: backend, status: 200, ok: true} @ http://localhost:5173/src/lib/data/dashboardDataLayer.ts:22
[ 1225942ms] [LOG] [DATA_LAYER_QUERY_START] {name: /api/cockpit/queue/page?page=0&pageSize=25&status=all&dateBasis=created_at, startedAt: 1225933.3000000007, transport: backend, url: /api/cockpit/queue/page?page=0&pageSize=25&status=all&dateBasis=created_at, method: GET} @ http://localhost:5173/src/lib/data/dashboardDataLayer.ts:14
[ 1225944ms] [LOG] [BACKEND_API_CALL] {url: /api/cockpit/queue/page?page=0&pageSize=25&status=all&dateBasis=created_at, path: /api/cockpit/queue/page?page=0&pageSize=25&status=all&dateBasis=created_at, method: GET} @ http://localhost:5173/src/lib/api/backendClient.ts?t=1782499321627:190
[ 1231895ms] [LOG] [BACKEND_API_RESPONSE] {status: 200, ok: true, bodyCount: null, bodyCountPath: null, durationMs: 22949} @ http://localhost:5173/src/lib/api/backendClient.ts?t=1782499321627:245
[ 1231896ms] [LOG] [DATA_LAYER_QUERY_DONE] {name: /api/cockpit/queue/processor-health, durationMs: 22949, transport: backend, status: 200, ok: true} @ http://localhost:5173/src/lib/data/dashboardDataLayer.ts:22
[ 1232133ms] [LOG] [BACKEND_API_RESPONSE] {status: 200, ok: true, bodyCount: null, bodyCountPath: null, durationMs: 56649} @ http://localhost:5173/src/lib/api/backendClient.ts?t=1782499321627:245
[ 1232134ms] [LOG] [DATA_LAYER_QUERY_DONE] {name: /api/cockpit/properties/24554327/comp-intelligence?radius=1&monthsBack=12&thread_key=%2B19012812981, durationMs: 56649, transport: backend, status: 200, ok: true} @ http://localhost:5173/src/lib/data/dashboardDataLayer.ts:22
[ 1233603ms] [LOG] [BACKEND_API_RESPONSE] {status: 200, ok: true, bodyCount: 25, bodyCountPath: items, durationMs: 7661} @ http://localhost:5173/src/lib/api/backendClient.ts?t=1782499321627:245
[ 1233603ms] [LOG] [DATA_LAYER_QUERY_DONE] {name: /api/cockpit/queue/page?page=0&pageSize=25&status=all&dateBasis=created_at, durationMs: 7662, transport: backend, status: 200, ok: true} @ http://localhost:5173/src/lib/data/dashboardDataLayer.ts:22
[ 1233733ms] [ERROR] Failed to load resource: the server responded with a status of 400 () @ https://lcppdrmrdfblstpcbgpf.supabase.co/rest/v1/textgrid_numbers?select=number%2Cphone_number%2Cmarket%2Csender_market%2Cstatus%2Cstate%2Cpaused%2Cis_paused%2Cactive%2Cis_active:0
[ 1268939ms] [LOG] [DATA_LAYER_QUERY_START] {name: /api/cockpit/queue/processor-health, startedAt: 1268930.5, transport: backend, url: /api/cockpit/queue/processor-health, method: GET} @ http://localhost:5173/src/lib/data/dashboardDataLayer.ts:14
[ 1268941ms] [LOG] [BACKEND_API_CALL] {url: /api/cockpit/queue/processor-health, path: /api/cockpit/queue/processor-health, method: GET} @ http://localhost:5173/src/lib/api/backendClient.ts?t=1782499321627:190
[ 1269628ms] [LOG] [BACKEND_API_RESPONSE] {status: 200, ok: true, bodyCount: null, bodyCountPath: null, durationMs: 689} @ http://localhost:5173/src/lib/api/backendClient.ts?t=1782499321627:245
[ 1269629ms] [LOG] [DATA_LAYER_QUERY_DONE] {name: /api/cockpit/queue/processor-health, durationMs: 690, transport: backend, status: 200, ok: true} @ http://localhost:5173/src/lib/data/dashboardDataLayer.ts:22
[ 1270943ms] [LOG] [DATA_LAYER_QUERY_START] {name: /api/cockpit/queue/page?page=0&pageSize=25&status=all&dateBasis=created_at, startedAt: 1270934.5, transport: backend, url: /api/cockpit/queue/page?page=0&pageSize=25&status=all&dateBasis=created_at, method: GET} @ http://localhost:5173/src/lib/data/dashboardDataLayer.ts:14
[ 1270943ms] [LOG] [BACKEND_API_CALL] {url: /api/cockpit/queue/page?page=0&pageSize=25&status=all&dateBasis=created_at, path: /api/cockpit/queue/page?page=0&pageSize=25&status=all&dateBasis=created_at, method: GET} @ http://localhost:5173/src/lib/api/backendClient.ts?t=1782499321627:190
[ 1272392ms] [LOG] [BACKEND_API_RESPONSE] {status: 200, ok: true, bodyCount: 25, bodyCountPath: items, durationMs: 1449} @ http://localhost:5173/src/lib/api/backendClient.ts?t=1782499321627:245
[ 1272393ms] [LOG] [DATA_LAYER_QUERY_DONE] {name: /api/cockpit/queue/page?page=0&pageSize=25&status=all&dateBasis=created_at, durationMs: 1450, transport: backend, status: 200, ok: true} @ http://localhost:5173/src/lib/data/dashboardDataLayer.ts:22
[ 1272530ms] [ERROR] Failed to load resource: the server responded with a status of 400 () @ https://lcppdrmrdfblstpcbgpf.supabase.co/rest/v1/textgrid_numbers?select=number%2Cphone_number%2Cmarket%2Csender_market%2Cstatus%2Cstate%2Cpaused%2Cis_paused%2Cactive%2Cis_active:0
[ 1298940ms] [LOG] [DATA_LAYER_QUERY_START] {name: /api/cockpit/queue/processor-health, startedAt: 1298931, transport: backend, url: /api/cockpit/queue/processor-health, method: GET} @ http://localhost:5173/src/lib/data/dashboardDataLayer.ts:14
[ 1298940ms] [LOG] [BACKEND_API_CALL] {url: /api/cockpit/queue/processor-health, path: /api/cockpit/queue/processor-health, method: GET} @ http://localhost:5173/src/lib/api/backendClient.ts?t=1782499321627:190
[ 1299382ms] [LOG] [BACKEND_API_RESPONSE] {status: 200, ok: true, bodyCount: null, bodyCountPath: null, durationMs: 442} @ http://localhost:5173/src/lib/api/backendClient.ts?t=1782499321627:245
[ 1299383ms] [LOG] [DATA_LAYER_QUERY_DONE] {name: /api/cockpit/queue/processor-health, durationMs: 443, transport: backend, status: 200, ok: true} @ http://localhost:5173/src/lib/data/dashboardDataLayer.ts:22
[ 1315947ms] [LOG] [DATA_LAYER_QUERY_START] {name: /api/cockpit/queue/page?page=0&pageSize=25&status=all&dateBasis=created_at, startedAt: 1315938, transport: backend, url: /api/cockpit/queue/page?page=0&pageSize=25&status=all&dateBasis=created_at, method: GET} @ http://localhost:5173/src/lib/data/dashboardDataLayer.ts:14
[ 1315947ms] [LOG] [BACKEND_API_CALL] {url: /api/cockpit/queue/page?page=0&pageSize=25&status=all&dateBasis=created_at, path: /api/cockpit/queue/page?page=0&pageSize=25&status=all&dateBasis=created_at, method: GET} @ http://localhost:5173/src/lib/api/backendClient.ts?t=1782499321627:190
[ 1317591ms] [LOG] [BACKEND_API_RESPONSE] {status: 200, ok: true, bodyCount: 25, bodyCountPath: items, durationMs: 1644} @ http://localhost:5173/src/lib/api/backendClient.ts?t=1782499321627:245
[ 1317591ms] [LOG] [DATA_LAYER_QUERY_DONE] {name: /api/cockpit/queue/page?page=0&pageSize=25&status=all&dateBasis=created_at, durationMs: 1645, transport: backend, status: 200, ok: true} @ http://localhost:5173/src/lib/data/dashboardDataLayer.ts:22
[ 1317703ms] [ERROR] Failed to load resource: the server responded with a status of 400 () @ https://lcppdrmrdfblstpcbgpf.supabase.co/rest/v1/textgrid_numbers?select=number%2Cphone_number%2Cmarket%2Csender_market%2Cstatus%2Cstate%2Cpaused%2Cis_paused%2Cactive%2Cis_active:0
[ 1328939ms] [LOG] [DATA_LAYER_QUERY_START] {name: /api/cockpit/queue/processor-health, startedAt: 1328930.4000000004, transport: backend, url: /api/cockpit/queue/processor-health, method: GET} @ http://localhost:5173/src/lib/data/dashboardDataLayer.ts:14
[ 1328940ms] [LOG] [BACKEND_API_CALL] {url: /api/cockpit/queue/processor-health, path: /api/cockpit/queue/processor-health, method: GET} @ http://localhost:5173/src/lib/api/backendClient.ts?t=1782499321627:190
[ 1330312ms] [LOG] [BACKEND_API_RESPONSE] {status: 200, ok: true, bodyCount: null, bodyCountPath: null, durationMs: 1373} @ http://localhost:5173/src/lib/api/backendClient.ts?t=1782499321627:245
[ 1330313ms] [LOG] [DATA_LAYER_QUERY_DONE] {name: /api/cockpit/queue/processor-health, durationMs: 1374, transport: backend, status: 200, ok: true} @ http://localhost:5173/src/lib/data/dashboardDataLayer.ts:22
[ 1357829ms] [LOG] [dashboard boot] live inbox fetch started {options: Object, filterKey: all_messages, timeoutMode: manual_bucket_switch, timeoutMs: 8000} @ http://localhost:5173/src/modules/inbox/inbox.adapter.ts?t=1782501206375:240
[ 1357835ms] [LOG] [VIEW_MODEL_LOAD_START] {viewModel: inbox_threads_view, startedAt: 1357824.1000000006, view: all_messages, filter: all, limit: 100} @ http://localhost:5173/src/lib/data/dashboardDataLayer.ts:26
[ 1357838ms] [LOG] [INBOX_API_REQUEST] {url: /api/cockpit/inbox/live?filter=all&direction=all&c…limit=100&map=0&timeout_mode=manual_bucket_switch, filter: all, timeoutMode: manual_bucket_switch, refreshReason: null} @ http://localhost:5173/src/lib/data/inboxData.ts?t=1782499321627:1423
[ 1357842ms] [LOG] [DATA_LAYER_QUERY_START] {name: /api/cockpit/inbox/live?filter=all&direction=all&c…limit=100&map=0&timeout_mode=manual_bucket_switch, startedAt: 1357833.2000000002, transport: backend, url: /api/cockpit/inbox/live?filter=all&direction=all&c…limit=100&map=0&timeout_mode=manual_bucket_switch, method: GET} @ http://localhost:5173/src/lib/data/dashboardDataLayer.ts:14
[ 1357842ms] [LOG] [BACKEND_API_CALL] {url: /api/cockpit/inbox/live?filter=all&direction=all&c…limit=100&map=0&timeout_mode=manual_bucket_switch, path: /api/cockpit/inbox/live?filter=all&direction=all&c…limit=100&map=0&timeout_mode=manual_bucket_switch, method: GET} @ http://localhost:5173/src/lib/api/backendClient.ts?t=1782499321627:190
[ 1358940ms] [LOG] [DATA_LAYER_QUERY_START] {name: /api/cockpit/queue/processor-health, startedAt: 1358931.6000000006, transport: backend, url: /api/cockpit/queue/processor-health, method: GET} @ http://localhost:5173/src/lib/data/dashboardDataLayer.ts:14
[ 1358941ms] [LOG] [BACKEND_API_CALL] {url: /api/cockpit/queue/processor-health, path: /api/cockpit/queue/processor-health, method: GET} @ http://localhost:5173/src/lib/api/backendClient.ts?t=1782499321627:190
[ 1360942ms] [LOG] [DATA_LAYER_QUERY_START] {name: /api/cockpit/templates/list?limit=800&includeInactive=true, startedAt: 1360933, transport: backend, url: /api/cockpit/templates/list?limit=800&includeInactive=true, method: GET} @ http://localhost:5173/src/lib/data/dashboardDataLayer.ts:14
[ 1360942ms] [LOG] [BACKEND_API_CALL] {url: /api/cockpit/templates/list?limit=800&includeInactive=true, path: /api/cockpit/templates/list?limit=800&includeInactive=true, method: GET} @ http://localhost:5173/src/lib/api/backendClient.ts?t=1782499321627:190
[ 1360946ms] [LOG] [DATA_LAYER_QUERY_START] {name: /api/cockpit/queue/page?page=0&pageSize=25&status=all&dateBasis=created_at, startedAt: 1360937.7000000002, transport: backend, url: /api/cockpit/queue/page?page=0&pageSize=25&status=all&dateBasis=created_at, method: GET} @ http://localhost:5173/src/lib/data/dashboardDataLayer.ts:14
[ 1360947ms] [LOG] [BACKEND_API_CALL] {url: /api/cockpit/queue/page?page=0&pageSize=25&status=all&dateBasis=created_at, path: /api/cockpit/queue/page?page=0&pageSize=25&status=all&dateBasis=created_at, method: GET} @ http://localhost:5173/src/lib/api/backendClient.ts?t=1782499321627:190
[ 1365836ms] [WARNING] [BACKEND_API_RESPONSE] {status: null, ok: false, bodyCount: null, bodyCountPath: null, durationMs: 7994} @ http://localhost:5173/src/lib/api/backendClient.ts?t=1782499321627:208
[ 1365840ms] [LOG] [DATA_LAYER_QUERY_DONE] {name: /api/cockpit/inbox/live?filter=all&direction=all&c…limit=100&map=0&timeout_mode=manual_bucket_switch, durationMs: 7998, transport: backend, status: null, ok: false} @ http://localhost:5173/src/lib/data/dashboardDataLayer.ts:22
[ 1365842ms] [LOG] [INBOX_API_RESPONSE] {url: /api/cockpit/inbox/live?filter=all&direction=all&c…limit=100&map=0&timeout_mode=manual_bucket_switch, status: 502, ok: false, responseBodyCount: 0, responseBodyPath: null} @ http://localhost:5173/src/lib/data/inboxData.ts?t=1782499321627:1433
